time,Hoonah,Skagway,Klukwan,Yakutat,Craig,Kasaan
1980-09-19,0.0,0.0,0.0,0.0,35.059692,31.048462
1980-09-20,0.0,0.06112671,0.012817383,0.0,0.0,0.07434082
1980-09-21,1.8427734,1.9924316,1.1164551,4.283203,1.8526611,0.65844727
1980-09-22,14.105469,3.036255,4.3706055,23.782715,24.480957,19.749634
1980-09-23,13.860352,0.28533936,0.88757324,25.33374,0.64624023,0.48291016
1980-09-24,20.836914,5.59729,5.3811646,14.377197,4.26001,2.0854492
1980-09-25,17.265137,5.728119,4.7557373,0.014404297,3.9660645,3.4604492
1980-09-26,0.0,0.0,0.0,0.24438477,0.0,0.0769043
1980-09-27,28.80371,1.1912842,2.520691,36.624756,3.326294,8.1710205
1980-09-28,13.4123535,2.7616882,4.2730103,7.102295,41.422363,35.78662
1980-09-29,41.46582,10.682495,22.89264,31.79126,5.5740967,23.023315
1980-09-30,11.654297,3.1369934,18.53949,23.374023,0.22570801,1.1777344
1980-10-01,64.819824,13.285187,34.272278,35.613037,27.494629,24.564941
1980-10-02,7.85376,1.9602966,15.321838,47.706787,95.555786,53.97583
1980-10-03,91.04834,28.27304,42.292603,22.078125,1.1053467,0.0
1980-10-04,1.6276855,0.013122559,2.7627563,34.10034,2.2703857,25.921509
1980-10-05,114.48364,24.600555,34.76062,46.050537,39.78711,115.34802
1980-10-06,25.875732,29.539612,24.688232,46.272705,2.1976318,1.3886719
1980-10-07,46.664795,22.78003,64.35913,61.10913,4.996826,23.92334
1980-10-08,13.644287,3.8140259,20.225586,70.68359,6.493042,8.835693
1980-10-09,46.329834,1.3084717,12.145874,81.97534,2.3620605,2.7236328
1980-10-10,0.3083496,0.2432251,8.575439,48.750244,0.0037841797,0.0
1980-10-11,10.26709,5.454773,6.662964,1.6374512,0.0032958984,0.053466797
1980-10-12,3.0046387,0.99609375,7.329468,23.107666,0.04296875,3.534668
1980-10-13,0.0,0.0,0.0,0.0,0.0,0.0
1980-10-14,0.0,0.0,0.0,0.41430664,0.0,0.0
1980-10-15,39.490723,2.2818604,9.327393,88.160645,15.580322,2.6586914
1980-10-16,70.388916,18.617065,31.977295,27.703857,0.67907715,1.1228027
1980-10-17,45.67285,9.548279,34.128418,20.773926,6.5389404,7.557129
1980-10-18,49.7146,17.263733,48.774536,53.65747,2.5877686,32.590332
1980-10-19,3.777588,3.1569824,9.098633,33.69702,0.0,0.0
1980-10-20,18.108643,0.23297119,1.3186035,10.240234,30.73413,25.077393
1980-10-21,6.111328,0.11047363,0.5654297,30.59668,0.3022461,1.3339844
1980-10-22,0.0,0.0,0.0,0.0,0.06262207,0.0
1980-10-23,0.022949219,0.02734375,0.61743164,35.033203,0.0,0.0
1980-10-24,0.119628906,0.0,0.0,3.8427734,8.709717,13.021484
1980-10-25,17.415283,0.014160156,1.0201416,19.979248,18.161499,7.256836
1980-10-26,0.19213867,0.4196167,1.439331,0.32373047,11.659058,5.1428223
1980-10-27,25.848145,4.32782,9.714478,7.6865234,19.929321,30.70459
1980-10-28,24.092773,8.244934,11.1073,33.639404,32.526978,59.55664
1980-10-29,5.91626,1.0001831,5.2698975,21.198242,5.9727783,2.4291992
1980-10-30,0.2800293,0.0,0.25146484,0.0,3.432251,7.0686035
1980-10-31,20.903809,2.0266724,5.869385,9.598145,27.194336,37.229248
1980-11-01,21.580078,3.4122925,13.229248,48.29004,21.605103,48.726074
1980-11-02,4.9995117,0.5459595,3.4819336,10.5859375,1.9477539,0.6147461
1980-11-03,21.63501,1.166687,7.053711,15.21582,11.026245,22.752441
1980-11-04,27.903564,15.66272,40.384644,53.715332,0.83154297,5.336426
1980-11-05,0.27026367,0.079956055,2.1573486,12.219727,13.091797,33.098145
1980-11-06,1.7434082,0.023803711,0.0,0.0,6.486328,10.432373
1980-11-07,5.314209,0.09448242,0.41101074,0.0,9.28772,14.056885
1980-11-08,5.4733887,1.7510376,0.94750977,0.0,5.32312,16.10376
1980-11-09,1.1345215,2.5803833,3.1259766,0.0,9.433228,13.030518
1980-11-10,2.053711,0.0,0.0,0.0,10.081543,7.550293
1980-11-11,0.0,0.0,0.0,0.0,12.347656,1.8212891
1980-11-12,21.231934,4.239441,18.69629,31.224121,31.15564,41.112305
1980-11-13,13.72168,3.762146,3.536377,7.2353516,24.920654,45.89917
1980-11-14,3.2021484,0.29107666,0.3013916,6.9248047,11.006836,1.4172363
1980-11-15,36.15747,0.99420166,11.892334,33.80127,6.845703,9.8359375
1980-11-16,36.89258,26.562744,60.853027,38.458984,31.626953,29.196045
1980-11-17,7.432373,1.9407349,15.102417,43.529785,0.0,3.6003418
1980-11-18,24.844727,2.5910645,8.513672,30.1875,10.961914,17.825928
1980-11-19,12.070557,0.3079834,5.4432373,22.586426,10.651123,6.453125
1980-11-20,22.12622,3.6936646,9.333008,26.631348,27.639404,31.40918
1980-11-21,18.48462,0.14379883,1.2792969,5.3935547,11.317383,1.276123
1980-11-22,11.762207,0.8187866,6.067871,33.737793,1.9511719,3.7434082
1980-11-23,25.983887,1.095581,19.91687,52.460938,15.161621,14.851074
1980-11-24,31.607178,4.9301147,24.60913,50.132812,18.768799,22.625488
1980-11-25,30.576416,5.112793,24.062378,44.17871,18.738525,36.89502
1980-11-26,23.156982,6.187256,14.786011,42.80664,41.9292,32.167236
1980-11-27,35.69214,22.682861,50.718506,17.100586,21.650879,38.51416
1980-11-28,9.13208,1.2525635,13.8741455,49.47754,13.671143,6.461914
1980-11-29,0.0,0.5720825,0.11010742,0.0,0.0,0.0
1980-11-30,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-01,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-02,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-03,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-04,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-05,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-06,0.0,0.039489746,0.123535156,1.4907227,0.0,0.0
1980-12-07,28.677002,9.246704,7.1367188,10.035645,38.88501,27.873047
1980-12-08,9.043213,0.27929688,0.20263672,0.0,25.50708,22.524658
1980-12-09,0.6850586,0.05303955,0.00793457,0.0,22.431152,21.63379
1980-12-10,0.0,0.0,0.0,0.0,15.908447,14.58667
1980-12-11,0.0,0.0,0.0,1.3935547,16.014893,20.216797
1980-12-12,13.349121,2.6588745,14.652344,9.669922,4.85791,4.8588867
1980-12-13,34.854248,6.200012,25.39563,47.8042,3.8024902,10.439697
1980-12-14,32.804688,4.959839,25.354614,62.998535,13.655273,36.55664
1980-12-15,0.07836914,0.11279297,2.3865967,8.158203,4.694092,5.8325195
1980-12-16,3.0217285,1.5883179,2.7303467,2.9770508,1.7453613,1.3400879
1980-12-17,4.562744,0.14770508,0.06750488,0.0,5.0561523,1.651123
1980-12-18,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-19,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-20,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-21,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-22,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-23,0.0,0.0,0.0,0.0,0.0,0.0
1980-12-24,0.0,0.0,0.0,0.0,9.848145,16.773438
1980-12-25,26.668457,7.8252563,10.479492,13.717773,2.4353027,2.2929688
1980-12-26,2.034912,5.833618,7.5614014,20.143066,9.409424,12.334473
1980-12-27,0.0,1.4977417,0.8878174,0.005859375,1.4226074,0.28149414
1980-12-28,2.9951172,0.20117188,0.33459473,0.0,4.509033,12.477051
1980-12-29,38.558594,5.4086914,8.144531,19.199219,29.47876,54.901367
1980-12-30,9.575439,1.1652222,14.319336,55.405273,1.8122559,3.2590332
1980-12-31,3.352539,0.5960083,2.2958984,32.327637,0.040771484,0.30517578
1981-01-01,12.086426,0.2345581,2.378296,34.848145,5.574463,0.6311035
1981-01-02,39.145996,2.9315796,9.596436,73.895996,0.0,0.0
1981-01-03,47.855957,3.4398804,12.795288,22.52246,1.220459,3.4328613
1981-01-04,14.075195,0.7935791,3.0965576,27.060059,0.083984375,0.96484375
1981-01-05,0.0,0.04309082,0.618042,3.472168,7.940674,11.480713
1981-01-06,50.035645,5.1375732,9.825073,13.265137,19.109375,31.097412
1981-01-07,34.464355,1.52948,9.133545,31.527832,18.307617,24.177002
