,Hoonah,time,Skagway,Klukwan,Yakutat,Craig,Kasaan
7612,156.44556,2000-11-03,336.51874,307.66797,141.82285,203.93651,158.76122
7613,158.7667,2000-11-04,136.16916,184.6878,101.20567,300.0038,297.93716
7614,94.150345,2000-11-05,327.44122,61.27948,75.6799,122.6559,113.821495
7615,93.44158,2000-11-06,331.11237,304.63385,84.11847,159.2798,132.87025
7616,90.42878,2000-11-07,329.41476,273.43445,79.695915,158.71005,151.00615
7617,86.90495,2000-11-08,317.58087,239.64276,356.4501,145.08142,130.06367
7618,294.8728,2000-11-09,318.7113,237.66643,298.53958,343.25705,337.15033
7619,221.30905,2000-11-10,322.19202,77.56082,90.990204,1.3978195,345.04483
7620,135.99246,2000-11-11,327.4427,43.79879,129.6549,163.75812,147.20581
7621,98.79513,2000-11-12,343.77045,359.5541,92.07167,150.4516,129.57901
7622,98.19607,2000-11-13,339.51407,57.702305,121.53839,131.30899,120.866585
7623,100.26783,2000-11-14,336.91275,38.504375,93.2869,134.03351,127.18001
7624,94.838,2000-11-15,350.7177,335.2522,146.75517,131.4841,122.363686
7625,91.3476,2000-11-16,338.63657,3.8195267,82.65432,146.52872,125.283875
7626,172.86783,2000-11-17,351.61456,44.06307,191.03264,169.18393,141.08696
7627,192.23709,2000-11-18,336.11203,90.23324,119.925156,97.83286,65.17149
7628,87.74528,2000-11-19,337.30627,293.72418,79.99268,128.08557,125.69891
7629,84.820526,2000-11-20,337.36963,277.5751,72.8945,129.82361,123.69004
7630,105.21417,2000-11-21,340.97867,8.871368,100.422775,150.1892,133.84218
7631,109.56126,2000-11-22,346.56238,9.946732,100.966324,157.60217,134.70912
7632,208.7298,2000-11-23,329.0775,70.188965,75.815636,164.33537,139.7456
7633,100.59677,2000-11-24,342.4977,8.987015,88.89185,150.75752,130.30739
7634,95.164085,2000-11-25,336.1767,290.43713,86.54223,168.87549,132.61533
7635,99.15526,2000-11-26,338.10858,312.93542,85.87178,151.74982,128.09644
7636,128.66867,2000-11-27,340.8403,301.26962,122.31594,199.99673,177.45636
7637,189.18839,2000-11-28,340.05792,86.70979,125.1911,123.13635,138.76344
7638,129.90433,2000-11-29,296.18823,278.6975,333.21722,36.496704,55.436935
7639,108.491806,2000-11-30,317.14438,265.32523,87.75235,106.49918,110.08649
7640,98.353615,2000-12-01,331.5133,267.09027,31.366322,129.4176,125.84392
7641,188.2189,2000-12-02,318.63913,51.710953,150.47159,203.81345,169.6
7642,184.48886,2000-12-03,329.8871,72.93662,100.71935,166.26569,205.76944
7643,96.724976,2000-12-04,353.5827,97.59889,89.86509,137.43356,132.4502
7644,107.8172,2000-12-05,337.7875,12.136253,132.25294,143.55719,130.28384
7645,219.2622,2000-12-06,16.05252,58.788265,222.1402,257.44348,260.9585
7646,230.8757,2000-12-07,332.85455,131.15414,147.3136,330.9758,323.14166
7647,295.24274,2000-12-08,277.31232,234.98444,316.75537,326.00592,320.93768
7648,143.0997,2000-12-09,297.09583,203.11612,85.71742,351.3821,339.05298
7649,101.60632,2000-12-10,319.22742,79.883354,102.65694,121.034256,124.476
7650,93.41092,2000-12-11,314.45557,118.85498,94.7959,80.58911,54.464153
7651,301.99176,2000-12-12,294.90717,217.27579,317.39557,349.83887,337.16165
7652,109.59252,2000-12-13,257.28162,133.06952,64.48331,92.1059,44.420517
7653,47.550766,2000-12-14,277.41608,233.66412,34.05151,58.854958,46.076954
7654,135.4731,2000-12-15,302.53076,93.72712,110.64349,81.85248,52.216026
7655,82.590614,2000-12-16,305.47836,243.61505,43.68728,118.64708,113.34679
7656,108.05256,2000-12-17,312.79697,72.14521,105.17644,208.42087,190.68282
7657,125.066,2000-12-18,339.34116,356.14258,94.535706,157.1201,139.61813
7658,196.36304,2000-12-19,335.9386,92.88661,256.56635,277.10947,281.7614
7659,109.993484,2000-12-20,304.68564,347.69257,106.23682,109.72104,111.71744
7660,118.02355,2000-12-21,311.80646,230.78229,37.03243,82.135475,53.805386
7661,167.19336,2000-12-22,312.0515,75.11379,84.722496,101.18397,84.93155
7662,111.23324,2000-12-23,326.599,331.26862,81.91696,99.00235,99.63424
7663,92.51072,2000-12-24,333.69885,288.14716,87.01944,119.72283,118.60007
7664,97.049385,2000-12-25,320.53418,265.7964,80.31617,124.77551,115.2278
7665,147.64427,2000-12-26,357.33377,25.963585,139.61198,133.06711,111.72781
7666,203.15158,2000-12-27,349.9216,53.984333,148.48041,170.30988,149.47678
7667,91.53022,2000-12-28,341.94125,270.30823,89.990654,118.926,121.79616
7668,99.76011,2000-12-29,340.20886,291.90558,57.352634,120.11099,116.163506
7669,80.2887,2000-12-30,329.70456,288.43048,70.42906,131.30606,118.89453
7670,104.20356,2000-12-31,353.04395,49.2062,132.35602,142.72699,125.08923
7671,92.38298,2001-01-01,343.34793,324.9682,66.705795,133.12837,120.972176
7672,90.46139,2001-01-02,332.98196,332.55832,85.013214,136.27686,124.70393
7673,106.3681,2001-01-03,333.997,22.635849,94.40113,162.76007,139.34972
7674,159.5568,2001-01-04,237.01122,58.65754,172.55093,148.4568,132.16518
7675,91.30356,2001-01-05,314.60663,251.37308,320.19623,161.926,132.69786
7676,129.25636,2001-01-06,358.49973,28.048744,98.6199,161.98038,144.78323
7677,83.44663,2001-01-07,349.11493,352.96503,89.55003,132.24402,122.61348
7678,108.97283,2001-01-08,348.4492,24.276016,140.25421,152.20352,126.418625
7679,112.96263,2001-01-09,345.50305,22.371239,118.23556,139.38458,124.35779
7680,231.53061,2001-01-10,326.17828,256.7009,73.8734,325.154,328.46848
7681,208.54678,2001-01-11,317.3617,40.411427,92.59603,172.0763,242.78365
7682,95.85379,2001-01-12,330.59872,8.3066025,76.39644,121.8139,117.53554
7683,91.2347,2001-01-13,344.97217,310.97656,127.2504,137.826,124.145996
7684,123.917816,2001-01-14,338.2778,62.913246,94.45158,147.6601,133.96536
7685,99.30324,2001-01-15,332.43347,19.860527,135.36673,138.95029,128.85196
7686,88.88399,2001-01-16,338.64862,327.4425,131.73276,142.31255,128.84033
7687,91.681305,2001-01-17,322.71323,311.95514,99.36557,129.3419,125.19583
7688,94.26212,2001-01-18,350.2495,8.530464,112.129745,133.26334,124.97624
7689,95.23265,2001-01-19,347.43658,36.03619,137.59415,146.46045,126.726265
7690,94.946625,2001-01-20,351.0362,355.78564,76.004555,114.68936,113.26987
7691,102.7434,2001-01-21,340.46542,356.15393,96.92417,151.71614,134.02069
7692,100.55681,2001-01-22,339.3084,14.983307,84.90575,138.86412,133.7482
7693,85.07399,2001-01-23,333.82587,333.91187,117.77405,125.64957,117.56943
7694,158.68478,2001-01-24,325.86255,223.82327,107.57218,135.53006,117.94282
7695,128.52098,2001-01-25,321.06982,61.60856,98.26496,95.94894,17.769005
7696,209.5578,2001-01-26,6.2199707,82.244736,129.73186,110.480545,343.40024
7697,102.52143,2001-01-27,334.60522,3.6265411,97.83378,146.48798,130.73264
7698,202.45157,2001-01-28,354.12332,62.49613,224.92764,231.80954,196.41122
7699,200.50546,2001-01-29,4.776062,77.10394,92.81955,151.22809,134.2569
7700,91.31526,2001-01-30,334.5806,21.512726,68.22431,162.19818,131.95448
7701,94.67539,2001-01-31,335.77487,303.3584,84.96246,140.29376,123.02598
7702,152.6182,2001-02-01,0.8833008,46.623444,161.54704,155.409,131.0388
7703,95.5961,2001-02-02,333.7658,256.41772,330.59372,114.17984,111.36984
7704,205.82501,2001-02-03,349.30353,117.75908,29.708717,234.80476,214.42426
7705,207.76503,2001-02-04,347.49747,66.69965,124.42699,328.36337,325.9636
7706,163.90096,2001-02-05,338.0487,109.31598,116.64472,136.08339,340.86545
7707,156.41647,2001-02-06,306.04785,125.27669,106.918686,46.375637,336.15143
7708,96.40155,2001-02-07,338.0177,79.2448,94.40754,151.95221,125.40408
7709,103.29685,2001-02-08,288.40393,242.61452,27.66011,99.38151,100.58988
7710,114.570915,2001-02-09,313.00653,78.12242,97.52079,124.52461,69.92818
7711,142.9364,2001-02-10,280.9057,199.97534,50.32891,16.743065,21.469826
7712,201.43474,2001-02-11,317.58514,106.14407,75.94321,4.5206833,351.3499
7713,173.9991,2001-02-12,312.54163,72.998764,103.56393,314.9577,315.46704
7714,121.55093,2001-02-13,318.20804,57.212532,102.71916,178.04768,144.46252
7715,354.044,2001-02-14,252.21092,247.891,9.387619,327.7663,12.191132
7716,105.1006,2001-02-15,310.01288,260.84515,285.97458,50.74356,33.56867
7717,211.29834,2001-02-16,305.41626,136.94287,266.37006,35.355957,18.319489
7718,176.15924,2001-02-17,303.2434,105.05475,38.96609,108.983345,179.76352
7719,203.97697,2001-02-18,314.4524,248.75935,344.55084,93.079865,31.58788
7720,112.941536,2001-02-19,321.71805,57.775906,122.927246,120.954216,117.274574
7721,107.20226,2001-02-20,308.6051,85.044495,96.14421,111.31357,121.26061
7722,105.10471,2001-02-21,298.79932,265.86667,66.79509,356.85422,334.58188
7723,316.68695,2001-02-22,256.49634,221.54018,343.9974,299.7965,316.15512
7724,301.60748,2001-02-23,285.78387,138.74431,112.404396,352.10385,343.1574
7725,109.358505,2001-02-24,298.38235,146.40479,83.26502,120.0843,78.9823
7726,90.69124,2001-02-25,327.0274,62.787235,102.68974,149.6441,126.864334
7727,108.306274,2001-02-26,334.96082,30.458084,126.589874,147.9963,136.61722
7728,122.73477,2001-02-27,350.32275,31.999748,143.62477,155.04404,136.0339
7729,196.51518,2001-02-28,100.78159,44.760178,178.99799,192.13177,165.98654
7730,95.71217,2001-03-01,329.28683,308.17334,75.57448,120.92721,110.83479
7731,248.33821,2001-03-02,298.42126,271.17938,285.2477,83.56571,85.005165
7732,203.06647,2001-03-03,313.6187,62.141525,224.61362,285.64014,38.357292
7733,308.50836,2001-03-04,327.9536,83.91017,91.67042,112.45346,83.425415
7734,94.06428,2001-03-05,357.07034,61.670135,79.73979,139.16518,131.86803
7735,100.177124,2001-03-06,333.80634,288.59326,89.1399,140.6826,130.22253
7736,149.50937,2001-03-07,298.30377,35.59463,144.70963,163.58287,149.16757
7737,206.21979,2001-03-08,324.35126,74.54577,186.43484,271.35867,296.5173
7738,113.74375,2001-03-09,334.729,31.226036,101.00909,162.49551,151.55771
7739,149.06165,2001-03-10,332.48798,21.300888,142.40436,185.1077,160.61142
7740,196.26816,2001-03-11,333.76334,47.169456,189.27875,195.65494,145.7876
7741,213.76428,2001-03-12,24.59578,56.597206,212.7132,196.65578,165.61978
7742,207.30789,2001-03-13,327.41696,109.023125,212.12732,337.98886,324.74615
7743,165.18504,2001-03-14,335.76367,83.85337,104.20144,158.33241,166.51724
7744,88.932884,2001-03-15,334.39868,299.12518,79.17293,127.36445,119.0434
7745,95.08844,2001-03-16,343.78802,345.9461,96.16712,142.81883,127.48628
7746,91.64778,2001-03-17,295.53345,202.24704,312.63733,184.2395,142.923
7747,72.880516,2001-03-18,291.1019,244.32587,64.65935,99.760574,101.144196
7748,39.52969,2001-03-19,286.64496,238.28494,57.10409,96.83287,116.79897
7749,28.814754,2001-03-20,284.49084,241.16379,71.56378,293.6068,308.26636
7750,100.50325,2001-03-21,288.73477,255.67369,86.49287,356.16302,323.2879
7751,82.60392,2001-03-22,282.84558,238.92613,84.20036,66.29176,28.422066
7752,76.59218,2001-03-23,287.25494,240.5004,85.79091,84.45723,45.82031
7753,74.33419,2001-03-24,317.79272,234.7832,75.86151,96.537766,101.72479
7754,92.864426,2001-03-25,320.46753,254.9384,59.81852,118.48328,110.56258
7755,94.72945,2001-03-26,332.76462,3.7373123,92.376755,151.02727,144.49384
7756,92.129486,2001-03-27,338.84158,359.9275,107.8402,139.34828,124.34299
7757,167.16669,2001-03-28,303.15173,69.019936,231.02075,224.93312,202.97928
7758,199.47021,2001-03-29,268.97144,98.90937,94.90224,213.9225,186.4477
7759,82.5337,2001-03-30,335.1552,86.415054,102.164566,130.89857,117.88489
7760,161.08899,2001-03-31,255.18414,240.53769,168.0858,209.92793,158.69765
7761,143.10944,2001-04-01,338.69672,32.25784,62.31273,151.42392,227.72597
7762,274.90887,2001-04-02,275.71927,122.97829,100.78761,338.7152,333.70847
7763,154.72525,2001-04-03,297.6401,105.30359,118.658554,319.61816,341.64465
7764,176.09616,2001-04-04,340.7171,24.66957,166.29504,176.66483,142.2751
7765,165.61887,2001-04-05,336.5462,38.3878,159.16422,197.81229,155.63081
7766,350.2642,2001-04-06,286.46466,220.13362,299.94434,326.57568,343.37424
7767,221.50072,2001-04-07,273.68536,98.85551,282.7151,299.911,302.96765
7768,218.74786,2001-04-08,289.87646,91.05243,178.13278,302.63815,306.33438
7769,216.47601,2001-04-09,296.25415,206.41754,293.83688,278.45816,278.05304
7770,89.89505,2001-04-10,308.5099,159.95737,134.07347,316.59552,353.31616
7771,107.79995,2001-04-11,342.5823,56.152256,85.224594,151.0563,131.62163
7772,95.224106,2001-04-12,299.7509,287.18854,111.43587,165.25684,152.18501
7773,115.26045,2001-04-13,294.55817,322.07733,111.10677,148.32512,139.03906
7774,89.55703,2001-04-14,330.52325,271.39703,90.64059,135.12794,123.41487
7775,349.03677,2001-04-15,323.73245,275.78302,79.08813,32.38445,5.0823593
7776,331.5235,2001-04-16,328.93134,256.754,301.98422,87.130875,24.565338
7777,305.01718,2001-04-17,322.6308,269.4024,291.06577,122.0629,51.38685
7778,95.42884,2001-04-18,248.69342,97.70512,238.40057,150.74974,120.91298
7779,69.19546,2001-04-19,264.43234,243.80736,6.544945,119.12231,119.91305
7780,331.91306,2001-04-20,256.64874,195.0401,284.1467,315.2505,334.04636
7781,348.91876,2001-04-21,263.60065,151.53413,273.23157,296.82556,311.0692
7782,82.46236,2001-04-22,299.2666,288.7274,171.3013,126.26251,120.845505
7783,87.83922,2001-04-23,229.8296,276.18002,121.16956,152.63083,128.27214
7784,100.32748,2001-04-24,287.88287,253.6083,5.4594955,162.71338,146.524
7785,117.938156,2001-04-25,347.1904,17.268013,113.94168,164.16139,160.0117
7786,92.12859,2001-04-26,325.59723,261.76666,60.27163,112.51129,116.75399
7787,92.5114,2001-04-27,289.77438,277.7757,101.432556,157.48389,133.74265
7788,118.02815,2001-04-28,347.4312,355.279,95.802826,153.44003,125.476555
7789,76.410164,2001-04-29,310.34537,269.47278,101.131004,136.64732,127.32903
7790,85.24318,2001-04-30,310.79004,285.6009,205.33322,155.17053,130.19879
7791,205.98178,2001-05-01,323.863,83.690125,239.67638,286.94482,295.20352
7792,174.08865,2001-05-02,343.91473,36.614708,125.19826,168.21109,168.67569
7793,115.0516,2001-05-03,331.14713,342.80615,152.64302,165.26514,149.63391
7794,187.26254,2001-05-04,337.31708,33.993706,179.6546,177.98805,156.83435
7795,209.01306,2001-05-05,293.92966,50.4797,137.8184,275.90335,293.66675
7796,91.2985,2001-05-06,329.77863,263.06708,100.29723,145.18546,131.63385
7797,98.95844,2001-05-07,314.37946,290.2868,105.073784,148.6647,138.92531
7798,123.23458,2001-05-08,316.6925,302.38806,64.70852,184.54881,178.55229
7799,163.58823,2001-05-09,302.16357,278.0746,243.23071,175.07089,162.83067
7800,82.99768,2001-05-10,302.338,247.46147,80.324615,124.57956,118.29482
7801,87.23643,2001-05-11,250.51526,254.40546,331.02118,149.70248,124.944984
7802,32.90781,2001-05-12,298.94464,249.54222,14.784508,70.83461,85.47559
7803,111.1276,2001-05-13,262.37744,124.55858,110.67219,142.29036,126.92006
7804,93.81812,2001-05-14,320.4879,248.25706,14.26667,107.20715,105.643715
7805,92.494354,2001-05-15,310.3562,285.4137,99.23818,142.26859,127.704475
7806,85.13408,2001-05-16,37.462387,272.4452,85.32982,140.45511,121.68132
7807,91.46924,2001-05-17,247.63321,236.7397,123.78999,161.21558,123.65753
7808,93.01467,2001-05-18,325.4156,247.57022,120.98746,144.65543,129.9862
7809,247.44885,2001-05-19,262.55573,153.47134,277.57132,261.3595,252.15112
7810,102.26549,2001-05-20,308.8385,124.470215,156.77481,137.4322,135.21057
7811,107.76922,2001-05-21,356.85986,262.9606,96.530304,151.92587,132.21654
7812,116.5192,2001-05-22,347.09442,283.52963,96.37087,163.78491,135.88113
7813,173.34459,2001-05-23,339.19302,3.993805,106.547714,207.71356,232.26811
7814,192.84857,2001-05-24,324.2652,139.39622,120.82318,276.20132,297.00348
7815,340.88306,2001-05-25,252.61948,139.94856,267.89923,307.25085,310.04974
7816,334.81226,2001-05-26,323.17563,229.65726,298.68402,304.02365,315.19482
7817,14.2513275,2001-05-27,256.30408,245.20396,258.46503,127.44362,115.68685
7818,338.26917,2001-05-28,285.51605,242.36618,290.10236,59.02811,67.99654
7819,258.60208,2001-05-29,285.80182,192.8652,123.886505,199.73428,150.31348
7820,98.71868,2001-05-30,256.39948,123.239944,94.63487,121.36327,117.633934
7821,86.70758,2001-05-31,321.9707,254.14293,295.56088,134.82587,122.90301
7822,72.880554,2001-06-01,305.92987,247.6423,340.12216,101.06025,110.43868
7823,279.8274,2001-06-02,227.45354,137.77095,280.27283,190.33038,138.70312
7824,149.19086,2001-06-03,310.0858,103.47049,178.46165,183.42633,173.46637
7825,86.25973,2001-06-04,333.60474,263.28595,95.87927,128.73538,122.791595
7826,71.16892,2001-06-05,245.93256,240.93744,49.739754,127.00224,114.137405
7827,88.09774,2001-06-06,308.3145,233.42589,76.500435,131.91711,126.0468
7828,82.647736,2001-06-07,231.50967,234.64809,93.92952,125.50215,121.43295
7829,14.121246,2001-06-08,320.62637,252.4107,311.18558,96.573,64.17017
7830,255.14647,2001-06-09,304.80225,246.2154,293.51093,124.8447,121.02408
7831,120.61065,2001-06-10,233.26727,147.52301,159.09958,102.621185,110.66137
7832,2.3135147,2001-06-11,231.16081,154.62483,152.1214,318.16205,335.52243
7833,356.1178,2001-06-12,228.37285,152.63615,144.22194,286.64258,318.18402
7834,73.215866,2001-06-13,262.76892,225.13104,301.17053,150.15933,126.58931
7835,83.03971,2001-06-14,261.37463,209.2854,285.5348,148.42389,125.04749
7836,145.60754,2001-06-15,219.67877,169.77951,283.57898,158.25626,132.32086
7837,339.42365,2001-06-16,250.15578,165.35974,277.19086,296.62024,315.45502
7838,352.6908,2001-06-17,255.45288,165.5859,208.44278,252.33698,289.53796
7839,16.058067,2001-06-18,223.44788,166.42758,167.29497,203.69757,104.556625
7840,90.76589,2001-06-19,271.68887,212.04504,41.89587,130.87582,122.28038
7841,85.90387,2001-06-20,313.52896,259.10583,267.13193,138.68748,130.0812
7842,80.67753,2001-06-21,233.10257,203.59764,162.03589,145.33266,127.77014
7843,119.26574,2001-06-22,224.492,128.97134,281.5005,140.51926,121.41029
7844,227.09734,2001-06-23,282.89545,123.17578,277.21478,294.0142,273.06036
7845,11.137146,2001-06-24,318.82782,257.08234,260.62323,302.29474,9.2982025
7846,6.494133,2001-06-25,280.67096,185.33365,228.09625,306.9206,13.5744095
7847,349.85135,2001-06-26,287.7116,270.67966,250.0015,315.1164,333.98953
7848,334.52692,2001-06-27,296.89252,262.75992,15.868599,10.940132,7.8364944
7849,71.36559,2001-06-28,268.7932,240.4841,117.19364,146.88815,126.95308
7850,92.10405,2001-06-29,307.06406,116.93622,303.59875,131.01315,120.808205
7851,11.268051,2001-06-30,290.47693,159.39664,284.8827,308.53943,3.0863037
7852,350.25897,2001-07-01,294.08795,231.94685,285.96332,210.08153,94.48774
7853,13.547417,2001-07-02,252.04086,154.153,256.56644,100.87269,116.665955
7854,9.65921,2001-07-03,267.9937,132.66277,250.69273,87.6603,76.307434
7855,344.08472,2001-07-04,270.63992,91.222496,264.1282,168.58093,131.67554
7856,152.21819,2001-07-05,332.7426,28.722786,118.86192,199.07597,187.52768
7857,89.05855,2001-07-06,328.91333,341.2357,77.98817,152.59482,131.55637
7858,95.1555,2001-07-07,307.3205,291.41147,96.54022,162.04657,126.983055
7859,94.571434,2001-07-08,336.44803,284.9416,111.19147,145.3211,131.42015
7860,79.40749,2001-07-09,261.60883,266.7801,285.99237,165.85602,149.68785
7861,90.00775,2001-07-10,333.74792,92.70298,224.43443,188.32947,206.39374
7862,96.632576,2001-07-11,271.85608,115.24968,256.03668,214.85397,260.83615
7863,99.1551,2001-07-12,260.86853,110.093376,114.94045,160.48964,148.67917
7864,80.97386,2001-07-13,316.25912,287.74744,73.26292,149.01987,131.07796
7865,94.104805,2001-07-14,314.0429,315.16278,97.37956,180.43594,162.07278
7866,338.1748,2001-07-15,283.69012,150.04842,283.46097,307.44592,326.88562
7867,346.90082,2001-07-16,222.7909,136.14645,276.7472,283.909,263.14032
7868,347.97043,2001-07-17,229.11554,137.59055,277.37396,330.43634,80.04626
7869,349.14062,2001-07-18,225.89278,120.950134,265.04312,299.9229,299.68896
7870,347.7616,2001-07-19,272.19064,156.80356,284.17548,298.614,298.10718
7871,355.23083,2001-07-20,235.21996,141.20091,278.23303,310.8531,318.48145
7872,351.42508,2001-07-21,217.3497,105.922485,158.20175,295.3081,302.42432
7873,252.82034,2001-07-22,144.073,42.26876,136.87308,231.99632,257.59436
7874,210.93776,2001-07-23,41.51237,6.713295,126.85127,248.85007,265.2483
7875,204.65276,2001-07-24,355.13672,114.703995,148.56036,273.93948,286.44974
7876,211.4127,2001-07-25,343.25333,113.25456,103.56414,295.79956,304.67694
7877,217.43259,2001-07-26,348.92688,115.35349,265.34863,295.3201,300.0962
7878,354.1914,2001-07-27,291.3989,119.481125,275.7117,299.07355,307.3122
7879,332.15167,2001-07-28,225.14926,131.87045,269.87323,288.46884,281.41443
7880,228.56126,2001-07-29,226.73079,112.79085,266.89835,299.6212,301.25146
7881,215.76053,2001-07-30,224.53891,123.55791,223.12297,292.6989,290.01862
7882,90.66608,2001-07-31,244.43161,127.03558,103.16214,143.93518,115.84012
7883,81.45368,2001-08-01,261.12317,265.10416,355.92087,118.26926,115.009796
7884,230.75899,2001-08-02,212.54266,134.27638,284.38086,100.47108,108.83653
7885,358.69135,2001-08-03,219.03526,115.29207,232.68892,67.621635,107.60603
7886,9.412376,2001-08-04,226.68344,117.62019,262.0515,145.57866,132.93822
7887,27.311996,2001-08-05,200.30536,130.3753,243.72295,117.28776,116.78815
7888,113.74638,2001-08-06,225.98273,130.55574,269.4765,97.211555,109.733315
7889,32.64975,2001-08-07,198.27365,131.125,238.78918,123.3215,126.681625
7890,330.53326,2001-08-08,207.12164,136.50665,273.1606,311.48355,325.4303
7891,339.34528,2001-08-09,222.54243,136.28561,273.05237,308.41797,330.27023
7892,343.6546,2001-08-10,221.2688,127.14252,267.87347,302.89148,312.55505
7893,340.823,2001-08-11,215.12247,123.29779,266.86255,295.6894,293.19373
7894,347.07782,2001-08-12,228.74614,138.36627,279.80594,310.30713,327.345
7895,345.19702,2001-08-13,249.58955,149.46515,283.48334,269.09772,96.15028
7896,349.79257,2001-08-14,157.62172,105.06466,256.49258,307.93164,323.14014
7897,340.02206,2001-08-15,213.06973,111.53617,268.711,306.3223,327.1268
7898,352.09958,2001-08-16,202.5226,101.87888,273.65436,283.94073,88.27799
7899,6.5136566,2001-08-17,198.60506,91.80994,227.99243,159.44263,115.90279
7900,5.017235,2001-08-18,221.9354,122.260704,249.44676,146.95058,117.94667
7901,50.053818,2001-08-19,291.05768,338.3656,208.0426,162.4405,169.67758
7902,90.19352,2001-08-20,319.75543,315.98578,96.087456,146.09938,129.99564
7903,145.0806,2001-08-21,299.55505,276.95474,293.82855,133.581,117.50063
7904,294.1985,2001-08-22,311.66092,258.7495,213.86594,91.67918,91.30602
7905,190.98297,2001-08-23,272.10483,143.05391,225.1155,112.80861,107.21089
7906,84.642334,2001-08-24,261.80954,38.418278,122.4343,145.58687,126.62462
7907,88.97906,2001-08-25,283.67535,270.48196,80.38675,128.09969,116.43957
7908,93.92068,2001-08-26,321.19278,284.42816,109.31961,147.33707,128.33069
7909,128.86264,2001-08-27,311.3361,282.47284,78.81221,165.25574,143.41653
7910,113.42641,2001-08-28,335.19485,36.560017,92.27969,147.80614,133.57132
7911,84.54008,2001-08-29,317.5737,324.9917,71.87888,138.04124,120.6488
7912,80.635086,2001-08-30,300.30286,260.0851,97.67972,139.83386,119.569336
7913,97.44531,2001-08-31,344.47586,310.08893,103.964554,144.71347,123.181946
7914,77.58136,2001-09-01,220.08617,270.91504,320.1594,145.87161,134.97903
7915,85.62184,2001-09-02,274.9065,324.39008,95.623955,159.29816,134.14253
7916,83.07009,2001-09-03,253.12067,255.99965,308.96997,161.29236,132.36476
7917,194.20425,2001-09-04,349.24527,69.917206,126.33005,193.97957,137.51942
7918,144.03409,2001-09-05,351.96304,22.759544,146.31851,167.76932,146.2628
7919,215.04141,2001-09-06,353.91156,109.27475,251.6258,254.29103,251.18944
7920,169.68393,2001-09-07,305.06262,32.893494,123.135056,169.98706,161.45346
7921,214.44577,2001-09-08,194.16487,95.40912,219.25562,271.17566,268.38083
7922,333.3188,2001-09-09,317.74274,167.28252,312.32483,301.6524,309.1671
7923,57.34917,2001-09-10,304.96283,268.36682,343.24933,357.60437,15.540237
7924,88.352066,2001-09-11,343.9231,277.4569,88.089874,112.786705,114.84412
7925,105.004005,2001-09-12,299.68237,343.28876,108.35849,152.41335,136.36325
7926,158.15079,2001-09-13,338.4696,27.785324,171.33209,152.22287,128.93336
7927,175.34894,2001-09-14,347.4791,349.44812,110.949646,166.1536,232.13022
7928,25.97284,2001-09-15,327.9945,273.58795,20.080437,131.51825,89.96672
7929,85.47461,2001-09-16,292.75415,268.9375,77.89101,186.9029,307.62958
7930,86.833725,2001-09-17,333.30872,299.30817,123.46773,157.17905,124.79489
7931,81.85117,2001-09-18,283.68936,328.953,96.319435,161.83984,131.22525
7932,83.7904,2001-09-19,255.3264,4.798355,298.6433,180.27884,146.68803
7933,90.86602,2001-09-20,303.4217,300.74152,108.89894,124.92471,116.36672
7934,98.65502,2001-09-21,329.17322,269.81482,77.14887,105.99363,108.543106
7935,96.29601,2001-09-22,330.25092,359.31982,100.37115,162.81885,130.54794
7936,193.2893,2001-09-23,9.843277,32.957554,109.354744,172.46559,138.35431
7937,98.69404,2001-09-24,331.4944,9.199692,87.19456,144.72913,130.32965
7938,96.304245,2001-09-25,326.48462,323.5181,87.61404,148.55283,127.59938
7939,85.34876,2001-09-26,324.33026,267.38257,72.64714,130.97511,121.028885
7940,88.552155,2001-09-27,285.38208,269.94366,71.73967,146.54446,128.7175
7941,94.564766,2001-09-28,304.26727,282.97137,78.29335,134.16356,117.705215
7942,77.28882,2001-09-29,299.41254,272.18762,29.005127,122.071945,117.51759
7943,194.00635,2001-09-30,307.70245,108.47537,203.44893,192.14345,164.58842
7944,203.34451,2001-10-01,351.52563,50.6071,196.46414,221.46666,224.59413
7945,199.59248,2001-10-02,358.3117,54.014053,217.72548,218.72003,218.5604
7946,98.72869,2001-10-03,333.1957,104.83833,93.242035,149.40704,159.09126
7947,85.662476,2001-10-04,314.33105,142.80501,100.98959,97.05696,30.337189
7948,136.50383,2001-10-05,327.04514,40.972927,105.93097,137.08939,120.30451
7949,209.01514,2001-10-06,357.17548,44.21936,195.15076,226.38025,202.38142
7950,73.90315,2001-10-07,313.6582,298.82568,33.331963,124.319695,118.25292
7951,254.41756,2001-10-08,283.32434,161.09143,261.97498,130.05783,123.588745
7952,131.10756,2001-10-09,333.23175,18.841194,111.202805,162.67636,151.48724
7953,142.78918,2001-10-10,337.1576,313.07986,129.50253,141.81374,130.9379
7954,178.19867,2001-10-11,359.91864,38.321335,173.79358,177.95456,158.05533
7955,147.9943,2001-10-12,333.5174,333.9461,50.205154,208.1344,184.75443
7956,195.14975,2001-10-13,335.97437,90.29211,135.2417,204.41043,209.17929
7957,221.51497,2001-10-14,340.95578,117.38956,113.219246,336.88904,328.0778
7958,89.43916,2001-10-15,302.4219,252.28165,40.306087,120.934074,110.800705
7959,145.54437,2001-10-16,318.9641,254.1726,104.1923,212.97406,171.91273
7960,162.01587,2001-10-17,347.7293,40.186893,86.3692,180.9274,166.97086
